id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,RoA,NPM,total_tenaga_kerja,Produktivitas,RPC,Strategi diperlukan
28841455,UD. Lando Jagad,Kesehatan,92.0,36.0,3903721.0,47910957.0,Bukalapak,284.0,Terdaftar,2010.0,44007236.0,384000000.0,284.0,1127.315092446412,91.85213311435211,128.0,2.21875,168700.5528169014,Tingkatkan efisiensi kerja
28841456,UD. Wenny Gatra,Kesehatan,60.0,52.0,5273042.0,20380279.0,Website Sendiri,502.0,Belum Terdaftar,2011.0,15107237.0,336000000.0,502.0,286.49946273896546,74.12674281838831,112.0,4.482142857142857,40598.16533864542,Daftarkan status legal
28841457,UD. Nibras Harmoni,Pendidikan,9.0,32.0,8560023.0,8388967.0,Bukalapak,61.0,Terdaftar,2016.0,-171056.0,123000000.0,61.0,-1.9983123877120423,-2.0390591594888856,41.0,1.4878048780487805,137524.04918032786,Tingkatkan akses pembiayaan\, Tingkatkan efisiensi kerja
28841458,UD. Kiki Utama,Jasa,19.0,77.0,2476183.0,22708680.0,Tokopedia,924.0,Belum Terdaftar,2020.0,20232497.0,288000000.0,924.0,817.0840765807696,89.09587435289062,96.0,9.625,24576.493506493505,Perluas strategi pemasaran\, Daftarkan status legal
28841459,UD. Vino Nirmala,Jasa,95.0,24.0,4517427.0,5263009.0,Shopee,738.0,Terdaftar,2007.0,745582.0,357000000.0,738.0,16.504572182350703,14.16645876911858,119.0,6.201680672268908,7131.448509485095,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran
28841460,UD. Lutfi Cahyaningrat Qanitah,Pendidikan,91.0,15.0,4281215.0,35340696.0,Shopee,512.0,Terdaftar,2007.0,31059481.0,318000000.0,512.0,725.4828594219165,87.88587808231054,106.0,4.830188679245283,69024.796875,Pertahankan kerja keras
28841461,UD. Ciko Widhi Damaris,Jasa,75.0,25.0,1432512.0,49618175.0,Website Sendiri,106.0,Belum Terdaftar,2017.0,48185663.0,300000000.0,106.0,3363.717930460617,97.11292888140284,100.0,1.06,468095.9905660377,Tingkatkan akses pembiayaan\, Tingkatkan efisiensi kerja\, Daftarkan status legal
28841462,UD. Wito Nusa,Kesehatan,53.0,99.0,9189039.0,43047029.0,Shopee,609.0,Belum Terdaftar,2015.0,33857990.0,456000000.0,609.0,368.4606192225324,78.65348849046005,152.0,4.006578947368421,70684.77668308702,Daftarkan status legal
28841463,UD. Karla Radhitya,Kesehatan,72.0,59.0,7286679.0,6381223.0,Lazada,342.0,Belum Terdaftar,2020.0,-905456.0,393000000.0,342.0,-12.426182078282851,-14.189380311579772,131.0,2.6106870229007635,18658.54678362573,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran\, Daftarkan status legal
28841464,UD. Bayu Indah Khayla,Jasa,55.0,20.0,2193639.0,29389592.0,Bukalapak,208.0,Belum Terdaftar,2017.0,27195953.0,225000000.0,208.0,1239.7642912074411,92.53600049976876,75.0,2.773333333333333,141296.11538461538,Tingkatkan akses pembiayaan\, Daftarkan status legal
28841465,UD. Dora Segar,Kesehatan,82.0,13.0,3736516.0,12998708.0,Shopee,74.0,Belum Terdaftar,2022.0,9262192.0,285000000.0,74.0,247.8831082216696,71.25471239141613,95.0,0.7789473684210526,175658.2162162162,Tingkatkan efisiensi kerja\, Daftarkan status legal
28841466,UD. Rizki Jayengpati Pasha,Perdagangan,53.0,75.0,2358612.0,29300865.0,Lazada,380.0,Belum Terdaftar,2016.0,26942253.0,384000000.0,380.0,1142.2927128328015,91.95036733557184,128.0,2.96875,77107.53947368421,Daftarkan status legal
28841467,UD. Dewi Indah,Pendidikan,58.0,40.0,2387494.0,29155911.0,Website Sendiri,739.0,Terdaftar,2018.0,26768417.0,294000000.0,739.0,1121.1930584956442,91.8112865689568,98.0,7.540816326530612,39453.1948579161,Pertahankan kerja keras
28841468,UD. Rangga Dwijaputra,Perdagangan,94.0,55.0,3739156.0,15058970.0,Shopee,739.0,Belum Terdaftar,2014.0,11319814.0,447000000.0,739.0,302.73714175070523,75.16990869893492,149.0,4.959731543624161,20377.496617050067,Perluas strategi pemasaran\, Daftarkan status legal
28841469,UD. Fajar Jati Olla,Perdagangan,82.0,91.0,9067824.0,7521151.0,Tokopedia,530.0,Belum Terdaftar,2021.0,-1546673.0,519000000.0,530.0,-17.056716142704136,-20.564312563329736,173.0,3.0635838150289016,14190.850943396226,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran\, Daftarkan status legal
28841470,UD. Chika Lingga,Kesehatan,73.0,49.0,7048441.0,11756581.0,Shopee,560.0,Terdaftar,2018.0,4708140.0,366000000.0,560.0,66.79689877520433,40.04684695320859,122.0,4.590163934426229,20993.894642857143,Perluas strategi pemasaran
28841471,UD. Alya Asmaralaya,Kesehatan,22.0,37.0,5463626.0,16550658.0,Lazada,140.0,Terdaftar,2014.0,11087032.0,177000000.0,140.0,202.92443150391333,66.98846656126905,59.0,2.3728813559322037,118218.9857142857,Tingkatkan efisiensi kerja
28841472,UD. Romi Nirwana,Perdagangan,65.0,83.0,5861535.0,27346373.0,Bukalapak,469.0,Terdaftar,2021.0,21484838.0,444000000.0,469.0,366.5394474314322,78.56558527889604,148.0,3.168918918918919,58307.8315565032,Pertahankan kerja keras
28841473,UD. Naufal Jayaningrat,Perdagangan,40.0,93.0,6168301.0,30975590.0,Tokopedia,828.0,Terdaftar,2014.0,24807289.0,399000000.0,828.0,402.1737752421615,80.08657462214602,133.0,6.225563909774436,37410.13285024155,Pertahankan kerja keras
28841474,UD. Intan Mulya,Jasa,56.0,29.0,1594290.0,11824902.0,Tokopedia,362.0,Belum Terdaftar,2011.0,10230612.0,255000000.0,362.0,641.7033287544925,86.51752039890056,85.0,4.258823529411765,32665.475138121543,Tingkatkan akses pembiayaan\, Daftarkan status legal
28841475,UD. Ayesha Kusen,Kesehatan,55.0,83.0,2404815.0,35307471.0,Tokopedia,489.0,Terdaftar,2011.0,32902656.0,414000000.0,489.0,1368.1990506546242,93.1889344326021,138.0,3.5434782608695654,72203.4171779141,Pertahankan kerja keras
28841476,UD. Olivia Adikara,Kesehatan,29.0,91.0,572586.0,20231378.0,Tokopedia,345.0,Terdaftar,2010.0,19658792.0,360000000.0,345.0,3433.3343812108574,97.169812160101,120.0,2.875,58641.67536231884,Tingkatkan akses pembiayaan
28841477,UD. Amir Saputranegara,Jasa,95.0,55.0,1218462.0,37635836.0,Bukalapak,133.0,Terdaftar,2017.0,36417374.0,450000000.0,133.0,2988.79850171774,96.76249519208235,150.0,0.8866666666666667,282976.2105263158,Tingkatkan akses pembiayaan\, Tingkatkan efisiensi kerja
28841478,UD. Lono Sukma,Perdagangan,33.0,7.0,3358911.0,25640722.0,Website Sendiri,710.0,Belum Terdaftar,2000.0,22281811.0,120000000.0,710.0,663.3641379601901,86.90009197088912,40.0,17.75,36113.69295774648,Daftarkan status legal
28841479,UD. Erlangga Utama,Kesehatan,20.0,9.0,2424719.0,23311730.0,Bukalapak,126.0,Terdaftar,2016.0,20887011.0,87000000.0,126.0,861.4198593733954,89.59871704073443,29.0,4.344827586206897,185013.73015873012,Pertahankan kerja keras
28841480,UD. Bella Lintang,Jasa,14.0,25.0,5967370.0,9249909.0,Website Sendiri,466.0,Terdaftar,2015.0,3282539.0,117000000.0,466.0,55.00813591247066,35.48725722599001,39.0,11.948717948717947,19849.590128755364,Perluas strategi pemasaran
28841481,UD. Dewi Prabawa,Perdagangan,29.0,45.0,4533650.0,30791963.0,Shopee,859.0,Terdaftar,2022.0,26258313.0,222000000.0,859.0,579.1870347291917,85.2765151737809,74.0,11.608108108108109,35846.28987194412,Pertahankan kerja keras
28841482,UD. Erlangga Tengah,Pendidikan,53.0,3.0,3820189.0,16678785.0,Website Sendiri,771.0,Terdaftar,2023.0,12858596.0,168000000.0,771.0,336.59580717079706,77.09551984751887,56.0,13.767857142857142,21632.665369649807,Perluas strategi pemasaran
28841483,UD. Alya Baskara,Kesehatan,49.0,3.0,4520387.0,7891665.0,Bukalapak,470.0,Terdaftar,2015.0,3371278.0,156000000.0,470.0,74.57941101060595,42.71947681509542,52.0,9.038461538461538,16790.77659574468,Perluas strategi pemasaran
28841484,UD. Yasir Anugerah,Pendidikan,71.0,96.0,3429021.0,30308166.0,Tokopedia,589.0,Belum Terdaftar,2005.0,26879145.0,501000000.0,589.0,783.8722772476459,88.68614814898402,167.0,3.5269461077844317,51456.98811544992,Daftarkan status legal
28841485,UD. Aldo Sukarela,Perdagangan,18.0,61.0,2662434.0,44532748.0,Shopee,12.0,Belum Terdaftar,2004.0,41870314.0,237000000.0,12.0,1572.632936628664,94.02140195794787,79.0,0.1518987341772152,3711062.3333333335,Tingkatkan efisiensi kerja\, Daftarkan status legal
28841486,UD. Olla Jati,Pendidikan,29.0,85.0,1089150.0,1455330.0,Lazada,231.0,Belum Terdaftar,2020.0,366180.0,342000000.0,231.0,33.62071340035808,25.16130362185896,114.0,2.026315789473684,6300.12987012987,Tingkatkan akses pembiayaan\, Tingkatkan efisiensi kerja\, Perluas strategi pemasaran\, Daftarkan status legal
28841487,UD. Tariq Prima,Jasa,88.0,87.0,4005642.0,30133710.0,Tokopedia,572.0,Belum Terdaftar,2006.0,26128068.0,525000000.0,572.0,652.2816567231919,86.7071064266564,175.0,3.2685714285714287,52681.31118881119,Daftarkan status legal
28841488,UD. Olla Bahagia,Kesehatan,77.0,46.0,2595437.0,15010080.0,Lazada,355.0,Terdaftar,2018.0,12414643.0,369000000.0,355.0,478.3257308884785,82.70870641595515,123.0,2.886178861788618,42281.91549295775,Pertahankan kerja keras
28841489,UD. Lando Puri,Jasa,2.0,93.0,6186322.0,14581973.0,Website Sendiri,849.0,Belum Terdaftar,2017.0,8395651.0,285000000.0,849.0,135.71312647482625,57.57554893291875,95.0,8.936842105263159,17175.46878680801,Perluas strategi pemasaran\, Daftarkan status legal
28841490,UD. Najwa Galang,Kesehatan,47.0,19.0,3219139.0,14061513.0,Tokopedia,986.0,Terdaftar,2016.0,10842374.0,198000000.0,986.0,336.8097494392134,77.1067380871461,66.0,14.93939393939394,14261.169371196756,Perluas strategi pemasaran
28841491,UD. Jafar Adhi,Jasa,18.0,44.0,3270404.0,23088733.0,Lazada,147.0,Terdaftar,2017.0,19818329.0,186000000.0,147.0,605.9902385148746,85.83549820598645,62.0,2.370967741935484,157066.21088435373,Tingkatkan efisiensi kerja
28841492,UD. Livia Praja,Perdagangan,80.0,51.0,4401673.0,31610096.0,Lazada,593.0,Terdaftar,2018.0,27208423.0,393000000.0,593.0,618.1382169915847,86.07510397943744,131.0,4.526717557251908,53305.38954468803,Pertahankan kerja keras
28841493,UD. Rafa Sasmita,Perdagangan,56.0,62.0,3847840.0,28803551.0,Bukalapak,314.0,Belum Terdaftar,2010.0,24955711.0,354000000.0,314.0,648.5641554742401,86.64109157929867,118.0,2.6610169491525424,91731.0541401274,Daftarkan status legal
28841494,UD. Elsa Selaras Anang,Perdagangan,69.0,37.0,7843043.0,45666334.0,Tokopedia,541.0,Terdaftar,2014.0,37823291.0,318000000.0,541.0,482.2527557224919,82.82532817282858,106.0,5.10377358490566,84410.9685767098,Pertahankan kerja keras
28841495,UD. Anang Satria Uchie,Jasa,54.0,56.0,9839608.0,24703122.0,Tokopedia,481.0,Terdaftar,2017.0,14863514.0,330000000.0,481.0,151.05798930201283,60.16856492875677,110.0,4.372727272727273,51357.841995842,Pertahankan kerja keras
28841496,UD. Kirana Jayaningrat,Perdagangan,55.0,65.0,1479090.0,32297511.0,Bukalapak,138.0,Terdaftar,2014.0,30818421.0,360000000.0,138.0,2083.606879905888,95.42042109684552,120.0,1.15,234039.9347826087,Tingkatkan akses pembiayaan\, Tingkatkan efisiensi kerja
28841497,UD. Qiana Sanjaya,Jasa,24.0,16.0,1212470.0,29721565.0,Bukalapak,578.0,Terdaftar,2003.0,28509095.0,120000000.0,578.0,2351.3237440926373,95.9205714773095,40.0,14.45,51421.39273356401,Tingkatkan akses pembiayaan
28841498,UD. Teguh Trisudira,Perdagangan,55.0,35.0,9883098.0,46342708.0,Website Sendiri,311.0,Belum Terdaftar,2012.0,36459610.0,270000000.0,311.0,368.90871667972937,78.67388759413888,90.0,3.455555555555556,149011.922829582,Daftarkan status legal
28841499,UD. Vidi Artha,Pendidikan,83.0,81.0,8534336.0,44349097.0,Website Sendiri,429.0,Terdaftar,2006.0,35814761.0,492000000.0,429.0,419.65492101553065,80.75646049794429,164.0,2.615853658536585,103377.84848484848,Pertahankan kerja keras
28841500,UD. Widya Trisakti,Perdagangan,78.0,23.0,3451370.0,2697985.0,Bukalapak,717.0,Belum Terdaftar,2014.0,-753385.0,303000000.0,717.0,-21.828578216766097,-27.92398771675899,101.0,7.099009900990099,3762.880055788005,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran\, Daftarkan status legal
28841501,UD. Naufal Gatra Uci,Perdagangan,80.0,3.0,4464581.0,44967069.0,Lazada,63.0,Belum Terdaftar,2010.0,40502488.0,249000000.0,63.0,907.1957256459228,90.07144317100143,83.0,0.7590361445783133,713763.0,Tingkatkan efisiensi kerja\, Daftarkan status legal
28841502,UD. Putra Brawijaya Cici,Perdagangan,7.0,58.0,2588811.0,35955324.0,Shopee,195.0,Belum Terdaftar,2003.0,33366513.0,195000000.0,195.0,1288.874042948674,92.79992303782328,65.0,3.0,184386.2769230769,Daftarkan status legal
28841503,UD. Cinta Lingga,Perdagangan,40.0,27.0,6577382.0,8623391.0,Lazada,600.0,Belum Terdaftar,2001.0,2046009.0,201000000.0,600.0,31.106738212863416,23.72626963105349,67.0,8.955223880597014,14372.318333333333,Perluas strategi pemasaran\, Daftarkan status legal
28841504,UD. Gusti Asa,Pendidikan,36.0,26.0,9881396.0,12747492.0,Lazada,505.0,Terdaftar,2009.0,2866096.0,186000000.0,505.0,29.004970552743764,22.483606971473293,62.0,8.14516129032258,25242.558415841584,Perluas strategi pemasaran
28841505,UD. Ujang Bintang Tari,Kesehatan,29.0,77.0,3756221.0,7407639.0,Bukalapak,347.0,Terdaftar,2022.0,3651418.0,318000000.0,347.0,97.20988195316517,49.29260186680264,106.0,3.2735849056603774,21347.66282420749,Perluas strategi pemasaran
28841506,UD. Sinta Yudhistira,Jasa,68.0,8.0,7837634.0,14718873.0,Lazada,333.0,Belum Terdaftar,2014.0,6881239.0,228000000.0,333.0,87.79740161380334,46.751126937503976,76.0,4.381578947368421,44200.81981981982,Daftarkan status legal
28841507,UD. Fikra Pagi,Pendidikan,59.0,3.0,5371490.0,48278789.0,Website Sendiri,315.0,Terdaftar,2022.0,42907299.0,186000000.0,315.0,798.7969632262184,88.87401670327729,62.0,5.080645161290323,153265.9968253968,Pertahankan kerja keras
28841508,UD. Monica Wibawa,Perdagangan,35.0,9.0,6625592.0,25556075.975191835,Tokopedia,146.0,Belum Terdaftar,2018.0,10498893.0,132000000.0,146.0,158.45969688444444,41.08178818294185,44.0,3.3181818181818183,175041.61626843724,Daftarkan status legal
28841509,UD. Yaniar Harapan,Pendidikan,45.0,14.0,6038220.0,43512594.0,Shopee,842.0,Belum Terdaftar,2011.0,37474374.0,177000000.0,842.0,620.6195534445582,86.12305209843385,59.0,14.271186440677964,51677.66508313539,Daftarkan status legal
28841510,UD. Olla Bima,Kesehatan,76.0,56.0,8055118.0,13829185.0,Website Sendiri,34.0,Belum Terdaftar,2001.0,5774067.0,396000000.0,34.0,71.68196667013444,41.75276417229215,132.0,0.2575757575757575,406740.7352941177,Tingkatkan efisiensi kerja\, Daftarkan status legal
28841511,UD. Olivia Dharma,Kesehatan,74.0,2.0,5384811.0,17818377.0,Lazada,697.0,Terdaftar,2014.0,20335914.832773924,228000000.0,697.0,377.653270147716,114.12888408845498,76.0,9.171052631578949,25564.38593974175,Perluas strategi pemasaran
28841512,UD. Lea Madusari,Jasa,13.0,39.0,8453132.0,16770126.0,Shopee,936.0,Belum Terdaftar,2008.0,8316994.0,156000000.0,936.0,98.38949634289396,49.59410561375627,52.0,18.0,17916.80128205128,Perluas strategi pemasaran\, Daftarkan status legal
28841513,UD. Indah Kusumajati,Jasa,16.0,97.0,2750173.0,44713475.0,Lazada,901.0,Terdaftar,2019.0,41963302.0,339000000.0,901.0,1525.8422651956805,93.8493418371084,113.0,7.9734513274336285,49626.49833518313,Pertahankan kerja keras
28841514,UD. Yusuf Elok,Kesehatan,72.0,70.0,3065493.0,29896096.0,Website Sendiri,419.0,Terdaftar,2020.0,26830603.0,426000000.0,419.0,875.2459392339176,89.74617622314298,142.0,2.9507042253521125,71351.06443914081,Pertahankan kerja keras
28841515,UD. Yusuf Prajurit,Perdagangan,62.0,99.0,4024570.0,1026820.0,Tokopedia,512.0,Belum Terdaftar,2004.0,-2997750.0,483000000.0,512.0,-74.48621840345677,-291.9450341832064,161.0,3.1801242236024843,2005.5078125,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran\, Daftarkan status legal
28841516,UD. Nazar Resaputra,Pendidikan,72.0,87.0,1295525.0,12376687.0,Bukalapak,726.0,Belum Terdaftar,2007.0,11081162.0,477000000.0,726.0,855.3414252909052,89.53253806935571,159.0,4.566037735849057,17047.7782369146,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran\, Daftarkan status legal
28841517,UD. Kanza Binasena,Jasa,47.0,34.0,4790306.0,29121550.0,Lazada,846.0,Terdaftar,2016.0,24331244.0,243000000.0,846.0,507.92671699887234,83.55064891806927,81.0,10.444444444444445,34422.635933806145,Pertahankan kerja keras
28841518,UD. Yusuf Mulyo,Pendidikan,87.0,75.0,8804749.0,25387575.0,Bukalapak,285.0,Terdaftar,2016.0,16582826.0,486000000.0,285.0,188.33956538681568,65.3186686794623,162.0,1.7592592592592593,89079.21052631579,Tingkatkan efisiensi kerja
28841519,UD. Lono Wirawati,Pendidikan,23.0,94.0,6457043.0,34221071.0,Shopee,841.0,Terdaftar,2001.0,27764028.0,351000000.0,841.0,429.980534433486,81.13138247485007,117.0,7.188034188034188,40690.92865636147,Pertahankan kerja keras
28841520,UD. Ayesha Brata Zahira,Perdagangan,6.0,97.0,1140004.0,7873501.0,Bukalapak,846.0,Terdaftar,2012.0,6733497.0,309000000.0,846.0,590.6555591033014,85.52100266450718,103.0,8.21359223300971,9306.73877068558,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran
28841521,UD. Udin Jatiwangi Syana,Kesehatan,29.0,92.0,7840605.0,46528227.0,Lazada,39.0,Belum Terdaftar,2018.0,38687622.0,363000000.0,39.0,493.4264894099371,83.14871314567822,121.0,0.3223140495867768,1193031.4615384615,Tingkatkan efisiensi kerja\, Daftarkan status legal
28841522,UD. Juli Nawasena,Kesehatan,99.0,41.0,1444231.0,24767440.0,Website Sendiri,914.0,Terdaftar,2002.0,23323209.0,420000000.0,914.0,1614.922335831318,94.16883214413762,140.0,6.5285714285714285,27097.85557986871,Tingkatkan akses pembiayaan
28841523,UD. Lea Utama,Perdagangan,96.0,80.0,585663.0,1690940.0,Website Sendiri,824.0,Belum Terdaftar,2005.0,1105277.0,528000000.0,824.0,188.7223539817267,65.36464924834708,176.0,4.681818181818182,2052.1116504854367,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran\, Daftarkan status legal
28841524,UD. Odie Alam Eka,Kesehatan,81.0,71.0,2950473.0,24084198.0,Lazada,581.0,Belum Terdaftar,2017.0,21133725.0,456000000.0,581.0,716.2826096019181,87.74934087487571,152.0,3.822368421052632,41453.00860585198,Daftarkan status legal
28841525,UD. Elsa Nirmala,Jasa,30.0,35.0,2547108.0,6099619.0,Website Sendiri,787.0,Belum Terdaftar,2005.0,3552511.0,195000000.0,787.0,139.4723348990306,58.24152295413862,65.0,12.107692307692307,7750.468869123253,Perluas strategi pemasaran\, Daftarkan status legal
28841526,UD. Syifa Pramudita,Jasa,37.0,74.0,928553.0,41042478.0,Bukalapak,974.0,Belum Terdaftar,2000.0,40113925.0,333000000.0,974.0,4320.046890161359,97.73758056226526,111.0,8.774774774774775,42138.06776180698,Tingkatkan akses pembiayaan\, Daftarkan status legal
28841527,UD. Wira Raharja,Pendidikan,78.0,37.0,2846539.0,17606222.0,Lazada,929.0,Terdaftar,2003.0,14759683.0,345000000.0,929.0,518.5132892962296,83.83219863977632,115.0,8.078260869565218,18951.799784714745,Perluas strategi pemasaran
28841528,UD. Qila Kencana,Perdagangan,41.0,29.0,2995113.0,33413853.0,Tokopedia,541.0,Belum Terdaftar,2021.0,30418740.0,210000000.0,541.0,1015.6124326527914,91.03631359125212,70.0,7.728571428571429,61763.12939001848,Daftarkan status legal
28841529,UD. Kiki Prana,Pendidikan,26.0,63.0,3280945.0,10486669.0,Lazada,222.0,Belum Terdaftar,2019.0,7205724.0,267000000.0,222.0,219.6234316637432,68.71318242236882,89.0,2.49438202247191,47237.247747747744,Tingkatkan efisiensi kerja\, Daftarkan status legal
28841530,UD. Yaniar Widuri,Perdagangan,55.0,26.0,6180211.0,34619417.0,Lazada,22.0,Terdaftar,2016.0,28439206.0,243000000.0,22.0,460.1656157047065,82.14813669450297,81.0,0.2716049382716049,1573609.8636363635,Tingkatkan efisiensi kerja
28841531,UD. Fikri Tejakencana,Pendidikan,81.0,5.0,2620010.0,20718744.0,Tokopedia,968.0,Belum Terdaftar,2002.0,18098734.0,258000000.0,968.0,690.788737447567,87.35439754456158,86.0,11.255813953488373,21403.661157024795,Perluas strategi pemasaran\, Daftarkan status legal
28841532,UD. Ulil Ratu,Perdagangan,64.0,22.0,4744454.0,40062536.0,Website Sendiri,928.0,Terdaftar,2022.0,35318082.0,258000000.0,928.0,744.4077232069275,88.15737975249495,86.0,10.790697674418604,43170.83620689655,Pertahankan kerja keras
28841533,UD. Vidi Baswara,Jasa,29.0,26.0,4972106.0,10775311.0,Lazada,565.0,Terdaftar,2000.0,20335914.832773924,165000000.0,565.0,409.0000260005302,188.72694099292283,55.0,10.272727272727272,19071.346902654863,Perluas strategi pemasaran
28841534,UD. Hanafi Kusumasari,Kesehatan,28.0,24.0,6214010.0,34160103.0,Website Sendiri,378.0,Terdaftar,2021.0,27946093.0,156000000.0,378.0,449.727197091733,81.80915906488923,52.0,7.269230769230769,90370.64285714286,Pertahankan kerja keras
28841535,UD. Maudy Bagaskara,Pendidikan,57.0,80.0,832853.0,10229283.0,Tokopedia,580.0,Terdaftar,2022.0,9396430.0,411000000.0,580.0,1128.2219071072566,91.858148806715,137.0,4.233576642335766,17636.69482758621,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran
28841536,UD. Vera Panembahan,Pendidikan,11.0,21.0,9327835.0,33632836.0,Bukalapak,481.0,Belum Terdaftar,2008.0,24305001.0,96000000.0,481.0,260.5642252462656,72.26568999414738,32.0,15.03125,69922.73596673597,Daftarkan status legal
28841537,UD. Nara Bijaksana,Pendidikan,11.0,21.0,7553517.0,21047413.0,Shopee,538.0,Belum Terdaftar,2017.0,13493896.0,96000000.0,538.0,178.64388204858744,64.11189821760993,32.0,16.8125,39121.58550185874,Daftarkan status legal
28841538,UD. Elyas Galang,Perdagangan,66.0,45.0,2339754.0,48064596.0,Shopee,874.0,Terdaftar,2022.0,45724842.0,333000000.0,874.0,1954.258524614126,95.13206352551056,111.0,7.873873873873874,54993.816933638445,Pertahankan kerja keras
28841539,UD. Damaris Wening,Perdagangan,90.0,62.0,1640133.0,37643418.0,Tokopedia,942.0,Belum Terdaftar,2019.0,36003285.0,456000000.0,942.0,2195.144235254092,95.6429753536196,152.0,6.197368421052632,39961.16560509554,Tingkatkan akses pembiayaan\, Daftarkan status legal
28841540,UD. Zidanar Prana,Kesehatan,64.0,48.0,9382104.0,49767850.0,Bukalapak,49.0,Belum Terdaftar,2006.0,40385746.0,336000000.0,49.0,430.4551090032684,81.14826338690541,112.0,0.4375,1015670.4081632652,Tingkatkan efisiensi kerja\, Daftarkan status legal
28841541,UD. Barokah Ananta,Perdagangan,97.0,58.0,3475692.0,8345593.0,Website Sendiri,494.0,Terdaftar,2012.028654361417,4869901.0,465000000.0,494.0,140.1131343053412,58.35296545134659,155.0,3.1870967741935483,16893.91295546559,Perluas strategi pemasaran
28841542,UD. Putra Baru,Jasa,31.0,50.0,3819118.0,33889111.0,Website Sendiri,311.0,Belum Terdaftar,2007.0,30069993.0,243000000.0,311.0,787.3543839179622,88.73054533652417,81.0,3.8395061728395055,108968.20257234726,Daftarkan status legal
28841543,UD. Ovan Sudharmo,Jasa,40.0,88.0,2327199.0,5851419.0,Tokopedia,117.0,Terdaftar,2008.0,3524220.0,384000000.0,117.0,151.4361255741344,60.22846765887044,128.0,0.9140625,50012.1282051282,Tingkatkan efisiensi kerja
28841544,UD. Qila Hilir Yusuf,Kesehatan,52.0,26.0,9668126.0,41874349.0,Shopee,407.0,Terdaftar,2001.0,32206223.0,234000000.0,407.0,333.1175348769761,76.9115789716516,78.0,5.217948717948718,102885.37837837836,Pertahankan kerja keras
28841545,UD. Inten Dwijaputra,Pendidikan,56.0,11.0,9435447.0,37431592.0,Website Sendiri,209.0,Belum Terdaftar,2020.0,27996145.0,201000000.0,209.0,296.712439802799,74.79282473478553,67.0,3.1194029850746268,179098.52631578947,Daftarkan status legal
28841546,UD. Viona Maju,Perdagangan,38.0,69.0,3625280.0,39110870.0,Shopee,154.0,Belum Terdaftar,2020.0,35485590.0,321000000.0,154.0,978.8372208491484,90.73076103906664,107.0,1.439252336448598,253966.6883116883,Tingkatkan efisiensi kerja\, Daftarkan status legal
28841547,UD. Bagas Kalbu Mira,Jasa,26.0,48.0,2540545.0,46147079.0,Tokopedia,576.0,Belum Terdaftar,2024.0,43606534.0,222000000.0,576.0,1716.4243892550617,94.49467863393912,74.0,7.783783783783784,80116.45659722222,Daftarkan status legal
28841548,UD. Yessi Malam,Perdagangan,40.0,79.0,6021322.0,25415717.0,Shopee,158.0,Terdaftar,2001.0,19394395.0,357000000.0,158.0,322.09529734500165,76.30866758549443,119.0,1.3277310924369747,160858.96835443037,Tingkatkan efisiensi kerja
28841549,UD. Ony Wacana,Jasa,65.0,60.0,720901.0,9386049.0,Shopee,713.0,Belum Terdaftar,2022.0,8665148.0,375000000.0,713.0,1201.9886225709215,92.31944133255644,125.0,5.704,13164.164095371669,Tingkatkan akses pembiayaan\, Perluas strategi pemasaran\, Daftarkan status legal
28841550,UD. Kevin Utamajaya Anis,Kesehatan,9.0,46.0,9386312.0,12681706.0,Lazada,746.0,Terdaftar,2014.0,3295394.0,165000000.0,746.0,35.1085069407452,25.985415526901505,55.0,13.563636363636364,16999.605898123325,Perluas strategi pemasaran
28841551,UD. Yessi Bintang,Jasa,86.0,84.0,3431658.0,32340657.0,Lazada,897.0,Belum Terdaftar,2007.0,28908999.0,510000000.0,897.0,842.4207482214136,89.38902818208054,170.0,5.276470588235294,36054.24414715719,Daftarkan status legal
28841552,UD. Halimah Baswara,Pendidikan,84.0,95.0,5685351.0,45751687.0,Lazada,365.0,Belum Terdaftar,2001.0,40066336.0,537000000.0,365.0,704.7293298162242,87.57346149880767,179.0,2.039106145251397,125347.08767123288,Tingkatkan efisiensi kerja\, Daftarkan status legal
28841553,UD. Gusti Dharma,Kesehatan,8.0,89.0,3936685.0,2583022.0,Website Sendiri,196.0,Terdaftar,2014.0,-1353663.0,291000000.0,196.0,-34.38586018439372,-52.406173853726365,97.0,2.020618556701031,13178.683673469388,Tingkatkan akses pembiayaan\, Tingkatkan efisiensi kerja\, Perluas strategi pemasaran
28841554,UD. Veronika Cendana,Pendidikan,26.0,84.0,9240079.0,26389488.0,Tokopedia,743.0,Terdaftar,2001.0,17149409.0,330000000.0,743.0,185.5980776787731,64.98575872332195,110.0,6.754545454545455,35517.48048452221,Pertahankan kerja keras
